"Dividend Cover",1.67,,1.52,2.6,1.6,2.77,1.68,2.8,1.69,2.81,1.69,2.78,1.85,2.96,1.78,2.98,1.79,2.97,1.99,3.29,1.96,3.29,
"Dividend Cover (HEPS)",1.68,,1.52,2.6,1.6,2.77,1.67,2.81,1.7,2.82,1.7,2.8,1.8,2.98,1.8,3,1.8,2.98,2,3.31,2,3.3,
"Debtors Collection Period",27.27,24.46,29.89,31.26,29.11,28.38,30.13,29.94,30.39,33.93,30.95,29.15,30.64,28.15,31.37,30.6,27.7,25.12,25.79,21.61,23.9,24.77,
"Stock Turn",5.52,4.5,5.24,4.95,5.43,4.98,5.61,5.16,5.51,5.15,5.4,5.27,5.75,5.03,6.18,5.28,5.75,5.7,,,6.6,6.78,
"Price : Earnings",30.49,33.31,29.47,28.6,33.31,29.47,28.21,25.95,26.19,21.52,22.93,24.48,20.24,17.79,18.16,20.62,21.02,16.93,16.67,16.44,17.66,14.72,
"Sales Per Share (Base Currency)",13734.11,13403.52,12584.89,12488,12128.71,12144.64,11334.53,11098.32,10174.43,10135.9,9172.82,8862.22,7804.54,7601.97,7008.99,6771.32,6097.85,6051.85,5392.97,5439.22,4897.68,4800.32,
"Price/Sales Per Share",1.67,1.76,1.58,1.45,1.67,1.39,1.33,1.16,1.19,0.91,1,1.01,0.89,0.74,0.78,0.88,0.94,0.73,0.77,0.71,0.77,0.57,
"Price/Net Asset Value",11.01,12.21,10.46,10.66,11.21,11.16,10.85,11.13,11.68,11.58,10.91,12.67,10.69,10,9.83,11.66,10.79,10.26,10.92,9.87,8.74,6.8,
"Price/Cash Flow",37.71,288.48,20.85,183.45,34.35,259.9,43.59,4990.29,39.26,252.66,28.2,-9950,16.44,272.63,23.97,131.1,37.24,-2167.9,27.65,104.76,53,-69.21,
"NAV%Price",9.08,8.19,9.56,9.38,8.92,8.96,9.22,8.99,8.56,8.64,9.17,7.9,9.36,10,10.18,8.57,9.27,9.75,9.16,10.13,11.44,14.71,
"Liquidity%",15.05,7.38,24.32,10.46,20.94,9.3,13.24,0.4,12.81,5.56,14.41,-0.17,22.38,4.28,15.09,11.39,12.44,-0.63,11.6,13.2,6.35,-15.34,
"Cash Flow:Attributable Profit",0.8,0.96,1.49,1.37,1.02,0.98,0.67,0.04,0.69,0.7,0.83,-0.02,1.24,0.52,0.81,1.32,0.61,-0.07,0.58,1.22,0.33,-0.79,
"Cash/Equity (%)",41.44,47.61,54.6,33.97,34.44,23.94,21.25,,15.08,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",32.59,31.02,31.61,27.81,21.03,,17.34,,,,,,,,,,,,,,,,
"PEG Ratio",2.24,2.28,2.02,1.9,2.2,2.04,1.95,1.98,2,1.59,1.7,1.58,1.31,1.15,1.17,0.97,0.99,0.59,0.59,0.55,0.6,0.73,

