"Debt:Equity (excl non-int debt)",0.8,0.82,0.65,0.71,0.56,0.55,0.56,0.85,0.65,0.76,0.6,0.54,0.41,0.56,0.47,0.35,0.5,0.35,0.33,0.31,0.39,0.19,
"Interest Bearing Debt as % of Long-Term Finance",17.8,15.03,13.4,4.22,5.68,7.24,5.83,3.4,2.87,2.39,4.07,2.31,4.31,1.84,2.16,1.12,1.85,1.56,2.15,2.67,2.66,2.4,
"Interest Cover",2.11,3.27,4.34,2.13,2.51,-4.38,-1.9,2.74,0.56,4.71,5,8.94,7.44,5.69,6.52,6.76,6.26,10.63,11.16,8.67,7.82,6.68,
"Interest Cover: Discontinued Operations",,,,,,,,-1.24,,,,,,,,,,,,,,,
"Quick Ratio",1.02,1.04,1.02,1.02,1.07,1.15,1.04,0.92,0.93,0.91,0.95,0.94,0.96,0.96,0.96,0.99,0.97,0.97,0.99,1.05,1.01,1.04,
"Current Ratio",1.16,1.18,1.19,1.2,1.24,1.28,1.14,1.1,1.1,1.09,1.14,1.14,1.19,1.17,1.18,1.2,1.2,1.26,1.26,1.31,1.29,1.29,
"Dividend Cover",,,,,,,,0.33,2.24,1.1,1.42,2.08,1.93,1.66,2.1,2.29,2.4,2.42,2.38,1.87,,1.43,
"Dividend Cover (HEPS)",,,,,,,,0.47,2.24,1.1,1.42,2.08,1.93,1.84,2.21,2.29,2.4,2.4,2.37,1.96,,1.43,
"Debtors Collection Period",96.68,94.16,124.39,106.06,125.23,140.88,135.61,113.32,174.08,99.13,95.74,99.04,99,95.8,93.5,92.81,90.6,84.37,85.3,81.88,81.6,83.23,
"Stock Turn",12.69,14.07,11.39,10.97,11.69,13.78,12.05,11.97,7.88,12.85,13.62,12.45,10.35,11.2,11.5,12.33,12.08,10.5,11.41,12.37,11.69,11.66,
"Price : Earnings",26.63,35.28,99.35,330.88,-12.45,-6.43,-7.79,192.18,19.89,17.49,19.42,14.75,17.22,14.73,16.21,14.21,14.15,14.3,16.38,20.78,21.68,22.89,
"Sales Per Share (Base Currency)",2041.41,2049.93,1895.21,1820.33,1650.07,1816.53,1740.4,2883.12,1882.02,3133.39,3221.5,3237.96,3029.03,2887.34,2821.95,2746.95,2759.21,2706.13,2621.3,2338.57,2331.14,2111.88,
"Price/Sales Per Share",0.06,0.1,0.12,0.12,0.1,0.12,0.25,0.14,0.18,0.09,0.17,0.16,0.17,0.15,0.2,0.2,0.21,0.22,0.21,0.22,0.2,0.19,
"Price/Net Asset Value",0.44,0.68,0.76,0.75,0.58,0.71,1.08,1.03,0.83,0.74,1.36,1.22,1.1,0.99,1.26,1.23,1.33,1.37,1.26,1.3,1.31,1.1,
"Price/Cash Flow",4.68,2.62,19.28,60.75,-18,-10.17,1426.23,-8.34,-214.07,9,-165.75,9.21,11.46,-25.11,-46.33,4.41,105.7,34.34,-128.39,-9.42,-8.36,3.73,
"NAV%Price",220.75,146.98,125.01,131.28,172.56,140.18,92.91,96.11,119.87,136.82,73.31,83.35,90.54,100.63,78.81,80.97,74.28,72.99,78.56,76.75,76.31,90.73,
"Liquidity%",10.47,7.56,4.85,0.4,-4.59,-2.71,0.1,-4.11,-0.54,2.71,-1.19,4.89,15.76,-1.67,-4.89,13.63,2.52,2.17,-2.2,-8.23,-35.07,16.57,
"Cash Flow:Attributable Profit",-49.54,12.52,8.28,4.64,-50.3,0.44,-0.08,41.9,1.58,1.78,-1.14,1.55,11.14,-0.63,-2.82,3.39,1.09,0.41,-0.88,-1.72,-18.32,4.67,
"Cash/Equity (%)",64.28,53.99,44.19,48.36,54.62,60.22,25.73,38.11,,47.49,,40.13,,40.96,,,,,,,,,
"EV/Ebitda (Pd)",72.8,38.58,96.48,75.6,158.73,226.41,1591.71,100.57,,61.11,,59.77,,53.48,,,,,,,,,
"PEG Ratio",-0.2,-0.26,-0.34,-1.13,0.04,0.02,0.15,-10.18,1.28,1.13,0.69,0.52,1.55,1.33,1.35,1.19,1.1,1.11,1.73,2.19,0.16,0.17,

