"Interest Cover",0.83,0.18,11.99,14.02,-2304.47,-2.82,105.34,56.09,13.56,-446.08,69.43,7.55,17.91,17.88,162.9,7.68,30.91,7.34,-5.43,8.1,6.4,5.72,
"Quick Ratio",5.73,6.21,6.17,5.49,2.85,13.36,2.8,1.43,1.67,1.18,1.17,1.09,1.12,1.1,1.11,0.94,1.1,1.09,1.02,0.79,0.94,0.96,
"Current Ratio",5.98,6.51,6.46,5.68,3.12,13.54,3,1.66,2.02,1.42,1.34,1.22,1.25,1.28,1.23,1.1,1.22,1.22,1.13,0.96,1.03,1.14,
"Dividend Cover",0.06,1.22,-17.89,6.8,66.41,8.58,12.95,46.33,13.36,,12.45,,9.88,,,,,,,,,,
"Dividend Cover (HEPS)",0.03,1.23,5.92,1.6,0.46,8.58,12.65,46.36,13.06,,12.42,,8.02,,,,,,,,,,
"Debtors Collection Period",86.02,87.81,109.89,162.5,85.51,103.1,123.47,60.14,47.88,60.23,60.29,83.99,58.09,73.07,45.21,59.51,62,96.14,80.17,102.67,61.07,91.17,
"Stock Turn",13.97,11.09,7.41,5.25,7.2,10.92,5.28,11.97,10.13,9.52,14.08,13.6,19.11,10.96,21.99,11.83,17.09,,17.12,,18.47,,
"Price : Earnings",75.27,1.04,1.64,17.45,56.58,22.3,3.69,3.28,6.84,8.15,8.69,5.91,5.18,7.83,8.2,10.6,15.47,9.08,7.2,11.62,11.58,14.94,
"Sales Per Share (Base Currency)",698.05,657.44,484.01,311.71,142.61,246.02,117.35,185.16,149.71,124.28,136.81,105.37,126.67,98.93,116.32,92.09,93.16,72.79,90,54.92,82.39,61.26,
"Price/Sales Per Share",0.1,0.15,0.34,0.98,2.8,2.76,2.98,2.16,1.97,2.25,1.97,1.29,0.66,0.52,0.43,0.6,0.62,0.93,0.58,0.87,0.36,0.38,
"Price/Net Asset Value",0.06,0.08,0.13,0.18,0.35,0.52,1.35,1.43,1.58,1.79,1.86,1.11,0.72,0.51,0.52,0.59,0.64,0.77,0.6,0.57,0.36,0.28,
"Price/Cash Flow",1.72,-34.49,5.66,19.95,15.03,-243.29,21.62,111.89,19.23,95.73,26.11,125.35,7.15,-87.93,5.69,220,5.33,256.6,11.66,-18.97,-31.58,-15.23,
"NAV%Price",1794.94,1324.22,790.39,566.43,288.25,191.02,74.29,69.91,63.23,55.88,53.68,89.85,139.53,196.53,193,170.53,156.02,130.44,166.98,174.21,274.07,353.3,
"Liquidity%",19.16,-5.32,13.62,25.1,7.71,-6.52,10.14,9.99,10.92,8.34,9.39,3.85,11.12,-2.47,10.08,1.13,13.21,1.51,6.35,-15.04,-1.44,-9.37,
"Cash Flow:Attributable Profit",19.99,-0.97,-0.1,0.81,0.03,-0.39,0.18,0.15,0.35,0.83,0.33,0.52,0.59,-0.63,1.44,0.3,2.97,0.56,0.79,-6.19,-0.58,-6.74,
"Cash/Equity (%)",54.43,53.65,60.56,46.71,6.4,73.82,30.67,5.86,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,,,-1.42,,,,,,,,,,,,,,,,,,,
"PEG Ratio",0.29,,0.01,0.27,0.26,0.23,0.04,0.05,0.11,0.09,0.1,0.07,0.06,0.21,0.22,1.4,2.04,0.26,0.21,0.12,0.12,0.12,

