"Dividend Cover (HEPS)",,3.51,1.59,1.52,1.55,1.51,1.44,1.53,1.55,1.53,1.54,1.53,1.53,1.53,1.54,1.54,1.7,1.7,1.8,1.81,1.97,1.81,
"Debtors Collection Period",98.94,80.21,80.84,79.63,81.23,94.37,101.66,106.07,106.62,115.77,118.52,140.68,298.34,149.43,150.75,147.39,235.15,143.42,226.83,222.73,220.42,207.58,
"Stock Turn",1.84,1.98,1.98,2.06,1.94,1.96,1.89,2.11,2.25,2.07,2.28,2.22,1.4,2.73,2.75,2.83,3.26,3.13,3.42,3.2,3.8,3.35,
"Price : Earnings",14.85,5.76,13.53,13.72,14.84,19.9,12.69,14.05,12.89,13.4,14.54,20.11,13.81,13.09,13.81,13.14,15.23,16.02,12.1,13.39,14.8,12.85,
"Sales Per Share (Base Currency)",9720.71,15265.04,14673.47,14756.12,13777.58,12680.97,11303.65,11097.41,10830.83,10196.86,9476.89,7873.67,3579.18,6873.3,6407.79,6164.63,5860.21,5667.88,5306.26,4811.86,4405.38,4132.27,
"Price/Sales Per Share",0.84,0.44,1.11,1.1,1.26,1.76,1.2,1.39,1.29,1.39,1.48,2.29,3.27,1.56,1.62,1.83,2.16,2.18,1.6,1.76,1.88,1.62,
"Price/Net Asset Value",1.32,0.98,6.76,6.91,8.33,9.49,6.32,5.66,5.85,6.85,7.87,10.62,3.12,3.06,3.14,3.4,4.17,4.13,3.03,3.2,3.41,2.79,
"Price/Cash Flow",12.36,3.97,46.77,9.46,49.86,60.42,135.87,32.6,68.89,64.15,259.58,-601.1,81.61,170.76,-215.43,-59.34,-372.42,-67.73,-660.6,115.78,118.16,38.42,
"NAV%Price",75.75,101.68,14.8,14.48,12,10.54,15.82,17.66,17.1,14.59,12.7,9.42,32.05,32.73,31.88,29.45,24,24.22,32.96,31.22,29.34,35.81,
"Liquidity%",37.7,15.08,13.42,16.9,13.69,5.84,6.72,8.74,14.92,3.78,3.93,-0.59,6.89,1.42,-4.58,-5.29,-4.14,-6.29,-1.97,3.16,14.21,9.72,
"Cash Flow:Attributable Profit",8.11,1.06,1.14,1.1,1.91,0.16,0.36,0.43,1.66,0.21,0.46,-0.03,0.37,0.08,-0.56,-0.27,-0.34,-0.24,-0.15,0.12,1.02,0.34,
"Cash/Equity (%)",23.49,18.62,8.19,7.91,7.54,9.19,5.64,8.45,,8.98,,9.84,,3.72,,,,,,,,,
"EV/Ebitda (Pd)",20.88,,16.93,,22.09,,,,,,,,,,,,,,,,,,
"PEG Ratio",2.61,1.01,1.73,1.75,1.93,2.58,1.7,1.88,1.16,1.21,1.23,1.7,1.62,1.54,1.73,1.31,1.85,1.94,1.75,1.94,1.76,1.53,

