"NAV%Price",289.41,162.85,133.43,107.87,104.66,92.91,95.92,97.52,95.8,101.75,90.05,83.61,102.1,97.65,95.05,84.59,83.48,95.8,97.51,112.43,103.33,107.07,
"Price : Earnings",-4.69,24.39,19.86,17.3,15.03,16.25,12.75,10.48,14.31,13.72,13.85,11.91,12.67,11.3,9.42,6.51,6.27,10.49,11.29,10.29,7.95,5.53,
"Profitability %",6.25,6.43,5.33,5.6,5.51,5.36,5.5,5.09,5.26,5.66,6.15,6.96,4.12,2.38,1.69,2.23,1.3,2.53,1.76,2.16,1.96,1.58,
"Solvency %",189.6,208.3,222.51,234.61,243.42,247.6,242.64,249.24,264.53,273,278.05,273.13,264.27,197.38,197.04,184.58,154.8,154.94,162.46,188.65,176.08,185.19,
"Int Bearing Debt : Total Assets",0.45,0.43,0.4,0.39,0.37,0.38,0.38,0.38,0.36,0.35,0.34,0.29,0.25,0.39,0.37,0.4,0.37,0.41,0.47,0.44,0.41,0.42,
"Liquidity %",6.16,9.66,10.02,8.82,12.29,12.87,10.57,12.46,9.46,11.92,11.14,-4.28,0.85,0.08,-1.23,1.02,-0.62,-1.9,2,0.52,-0.13,6.42,
"EV/Ebitda (Pd)",-3.79,,14.02,,9.6,,15.33,,,,,,,,,,,,,,,,
"Cash Flow : Attributable Profit",1.11,-1.35,-2.71,1.67,7.03,1.6,-7.49,2.18,0.7,1.57,0.87,-0.63,0.17,0.02,-0.21,0.9,-0.36,2.63,-2.03,-2.98,0.06,-9.04,
"Loan to value ratio",49.42,44.28,39.98,37.6,36.99,32.23,34.3,,,,,,,,,,,,,,,,
"PEG Ratio",0.08,-2.49,-2.03,-3.02,-2.62,-1.71,-1.34,0.89,1.22,1.75,1.77,0.66,0.7,0.17,0.14,0.12,0.11,0.13,0.14,0.1,0.08,0.07,

