"Sales Per Share (Base Currency)",11344.31,11994.87,122.84,13321.76,14635.91,14066.9,14177.3,14581.72,14560.37,14406.04,14329.11,12882.46,12734.04,12650.1,12425.8,10908.91,10451.1,9846.09,9262,8957.8,8770.95,9369.34,
"Price/Sales Per Share",0.02,0.08,16.28,0.15,0.12,0.12,0.1,0.11,0.11,0.1,0.2,0.25,0.26,0.26,0.27,0.29,0.25,0.29,0.29,0.3,0.32,0.29,
"Price/Net Asset Value",0.22,0.87,1.66,1.14,1,1.18,0.69,0.81,0.65,0.61,1.22,1.4,1.45,1.55,1.55,1.54,1.38,1.54,1.67,1.65,1.81,1.75,
"Price/Cash Flow",0.75,-56.45,-72.87,6.23,15.88,14.17,-777.78,-96.05,-41.01,-15.38,36.88,13.37,25.41,-36.31,55.41,18.44,471.95,141.28,48.85,9.06,18.21,1059.4,
"NAV%Price",449.73,114.88,60.42,87.37,100.37,84.98,144.67,123.73,154,164.21,81.92,71.37,68.73,64.49,64.57,64.94,72.38,64.77,60,60.68,55.3,57.22,
"Liquidity%",57.25,-0.64,-4.04,14.27,15.89,4.54,-0.25,-0.53,-4.83,-2.84,9.89,8.97,22.01,-3.45,10.19,7.09,1.17,1.13,16.01,23.53,55.56,0.24,
"Cash Flow:Attributable Profit",90.05,0.38,6.79,1.24,4.81,-1.02,0.48,-0.21,-1.21,-0.33,2.55,0.84,3.57,-0.51,10.69,0.85,0.18,0.12,2.03,1.57,6.93,0.01,
"Cash/Equity (%)",52.09,27.14,29.78,19.25,32.38,22.48,14.59,24.32,,20.68,,27.59,,,,,,,,,,,
"EV/Ebitda (Pd)",2.11,-5.6,-9.33,5.71,,,,,,,,,,,,,,,,,,,
"PEG Ratio",1.8,2.75,0.48,0.26,-1.96,0.41,5.42,-4.74,0.54,0.43,0.92,0.91,-1.85,-3.04,4.03,2.17,-7.48,-8.69,-18.7,-20.14,3.99,3.9,

