"Return on Stockholder Funds",,,7.06,6.97,6.92,6.87,6.92,7.09,6.92,6.88,6.83,7.32,7.14,7.79,7.06,7.92,7.3,7.66,7.19,7.49,7.1,7.95,
"NAV%Price",403.51,223.56,178.83,143.36,142.81,149.97,128.98,125.87,126.71,133.64,114.19,95.15,116.92,128.53,113.6,100.86,98.95,116.98,112.76,105.16,104.88,118.89,
"Price : Earnings",9.97,7.39,9.89,9.92,9.21,10.51,13.28,12.55,10.46,9.46,11.93,17.33,12.35,9.41,12.01,13.21,13.41,13.42,13.19,11.64,13.68,10.36,
"Profitability %",7.07,7.49,7.41,7.35,7.2,7.09,6.93,7.07,7.22,7.12,6.98,7.5,7.42,1.08,4.18,1.33,3.45,3.53,3.8,1.92,3.48,2.48,
"Solvency %",215.03,232.84,236.17,242.08,246.82,248.4,247.67,248.76,243.15,245.35,245.11,227.36,263.59,177.85,180.71,166.75,163.09,161.55,168.21,163.25,180.59,169.16,
"Int Bearing Debt : Total Assets",0.39,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.38,0.38,0.37,0.43,0.35,0.52,0.51,0.49,0.51,0.52,0.51,0.49,0.46,0.46,
"Liquidity %",3.3,0.83,0.53,-0.13,0.85,0.72,-0.18,-0.04,-0.21,0.04,1.17,5.8,2.32,3.06,0.99,0.83,0.94,-0.25,0.75,2.48,0.29,1.41,
"EV/Ebitda (Pd)",-15.22,29.49,11.62,22.99,10.38,18.13,9.57,16.46,12.18,,,,,,,,,,,,,,
"Cash Flow : Attributable Profit",0.46,-0.07,-0.08,0.01,-0.13,-0.06,0.03,,-0.02,0.01,0.12,1.21,0.18,2.03,0.1,-5.36,-0.32,0.1,1.69,4.68,2.39,-5.02,
"Loan to value ratio",40.44,37.88,34.98,33.16,29.17,34.19,29.45,34.94,35.01,,,,,,,,,,,,,,
"PEG Ratio",-0.67,4.75,6.35,1.24,1.16,2.12,2.68,0.98,0.82,0.94,1.18,3.55,2.53,1.8,2.3,2.7,2.75,2.56,2.52,0.94,1.1,0.63,

