sens_title,Date,text 
Disclosure of Significant Holding of Bidcorp Ordinary Shares,7 Aug 2017,"BID 201708070043A
Disclosure of Significant Holding of Bidcorp Ordinary Shares

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the company”)


DISCLOSURE OF SIGNIFICANT HOLDING OF BIDCORP ORDINARY SHARES


In compliance with Section 122(3) (b) of the Companies Act, 2008 (Act 71 of 2008), as amended
(“Companies Act”) and paragraph 3.83(b) of the Listings Requirements of the JSE Limited (“JSE”),
shareholders are advised that Bidcorp has received notification in terms of section 122(1) of the
Companies Act that J P Morgan Chase & Co (“JP Morgan”) has acquired a beneficial interest in the
securities of the company, such that their entire beneficial interest amounts to 10,03% of the total
number of securities in issue.

As required in terms of section 122(3) (a) of the Companies Act, Bidcorp has filed the required notice
with the Takeover Regulation Panel (“TRP”).


Date: August 7th 2017
Johannesburg

Sponsor: The Standard Bank of South Africa Limited

Date: 07/08/2017 03:15:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Share Appreciation Rights (SAR) Award In Terms Of The Bidcorp SAR Scheme,27 Jun 2017,"BID 201706270062A
Share Appreciation Rights (“SAR”) Award In Terms Of The Bidcorp SAR Scheme

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or the “company”)


SHARE APPRECIATION RIGHTS (“SAR”) AWARD IN TERMS OF THE BIDCORP SAR SCHEME


In compliance with Rules 3.63 – 3.74 of the Listings Requirements of the JSE Limited, the following
information is disclosed in relation to the dealing in the company’s securities:

The Company Secretary has accepted an allocation of SAR’s in terms of the Bidcorp SAR scheme:

Company secretary:                       AK Biggs

Date of transaction:                     June 26th 2017

Number of shares:                        15,000

Award price:                             R263.91

Total Value:                             R3 958 650.00

Class of shares:                         Ordinary

Nature of interest:                      Direct beneficial

The above transaction was performed off market and the necessary approvals were obtained.


Date: June 27th 2017
Johannesburg

Sponsor: The Standard Bank of South Africa Limited

Date: 27/06/2017 05:45:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Management update on general trading conditions,17 May 2017,"BID 201705170038A
Management update on general trading conditions

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the Company” or “group”)

Capital Markets Day – May 17 2017

Management update on general trading conditions

Shareholders are advised that the executive management of the group are meeting with
members of the financial community, today May 17 2017, including shareholders and
financial analysts, for an update on current market conditions and the trading
environment across its international operations.

Management comments as follows:

1. Current trading performance and overall market conditions

   -     Trading within Bidcorp for the first 9 months of the financial year 2017 has been
         positive and the momentum achieved in the 6 months to December 2016
         (measured in home currencies) has continued. Currency volatility continues to
         impact Bidcorp’s rand results, with the rand having appreciated against both the
         euro and sterling.
   -     Overall, fundamentals within the global foodservice industry remain positive and
         continued organic growth opportunities remain in all our operating geographies.
   -     Our performance has been achieved against a backdrop of very low food inflation
         in most operating geographies.
   -     Our focus on executing on the strategic plan to rebalance customer portfolios by
         focusing on the correct segments of the markets, and on adding value to their
         customer offering through innovation and service delivery, is yielding the desired
         results.

   1.1       United Kingdom (“UK”)

         -   Overall the economy in the UK is growing and the sterling devaluation
             following the referendum to leave the EU (Brexit) has increased activity levels
             in the foodservice market, benefitting from more tourists and local consumer
             spending. Inflation has started to tick up which should be positive for our UK
             businesses.
         -   The foodservice business continues to perform very well benefitting from
             targeting the correct customer base and its internal business transformation
             process. Additional investment into further capacity is being considered to
          capture anticipated growth opportunities ahead. To date the effects of Brexit
          haven’t had any negative impact on the business.
      -   The Fresh business has been impacted by price volatility, particularly in
          seafood products, which has dampened its growth trajectory in the short
          term. The strategy of building out a national presence across Meat, Produce
          and Seafood continues. A meat business was acquired in the 3rd quarter to
          continue to expand our presence.
      -   The Logistics business performance, a marginal profit contributor to the
          aggregated UK results, remains disappointing. Management are making
          progress in improving underlying results. The future strategic options for the
          business remain under consideration.

1.2       Europe

      -   Eastern Europe is experiencing good growth, significantly higher than
          western European growth, which is benefiting our Czech, Slovakian and Polish
          businesses.
      -   Our Netherlands business continues to make steady progress in transitioning
          its focus to the core horeca customer segment. Significant focus is being
          directed at matching the infrastructure and cost base with the revenue
          opportunity, however this remains a medium-term outcome.
      -   The Belgium business is performing well, delivering good growth in its horeca
          market while maintaining an even keel in its institutional exposure. Special
          management attention is being directed at bedding down the recent
          Bestfoods bolt-on acquisition.
      -   Czech and Slovakia have continued to performed exceptionally well driven by
          solid growth across all segments of their foodservice business. Further
          infrastructure investment is planned to bolster capacity. Good organic growth
          has continued in Poland as the benefits of their infrastructural investment
          manifest in productive capacity.
      -   DAC Italy has delivered a solid performance in the 9 months to date driven by
          strong growth in the independent sector of the market. The integration of
          Quartiglia, a bolt-on acquisition made in July 2017, continues. Growth in
          global procurement benefits in Italian product (sourced from DAC) are being
          achieved across the group.
      -   To date, the contribution from our Spanish business has been small. The
          recent acquisition of Guzman will bolster our opportunities in this attractive
          foodservice market.
      -   Further expansion into the European region, both in terms of in-country bolt-
          on acquisitions and strategic entry into new geographies, will be explored as
          we are not represented or underrepresented in many countries.

1.3       Australasia

       -   In Australia, both the broadline foodservice business and fresh and meat
          operations have maintained their growth momentum in the first three
          quarters of F2017. The exit of those targeted low margin contracts is
             substantially complete. Our major metro-expansion project continues to gain
             traction.
         -   New Zealand has again delivered very solid results, with all segments of the
             business performing well, despite capacity constrained economic activity
             levels.
         -   Further bolt-on acquisitions are being explored in both countries to sustain
             growth.

   1.4       Emerging markets

         -   South Africa has produced excellent results, contrary to the generally tough
             operating conditions, low GDP growth and negative political sentiment.
             Innovation, new contract gains and energised teams have all contributed to
             the improved result. Our focus on Africa is now being driven from within each
             business segment.
         -   Within Greater China, Hong Kong is slowly improving as tourism activity picks
             up. Our business is doing well despite inefficiencies due to duplicate
             warehousing costs. Our move to a new facility in June will alleviate these
             issues. In mainland China, our business continues to show strong growth as
             our geographic expansion continues. The focus on selling branded products
             to western styled food outlets continues. The region remains a good growth
             opportunity with a middle-class population driving ‘eating out of home’
             demand.
         -   In Singapore, steady improvement continues as we develop our foodservice
             model. New management have settled in well. A small acquisition is being
             concluded in Malaysia to bulk up our presence there.
         -   Further expansion into Asia remains an opportunity as investment conditions
             become more user friendly.
         -   In South America, despite challenging political and economic conditions,
             management continue to build a strong growth platform in a region with
             significant opportunities. In Brazil, our business has weathered the crisis and
             is performing much better. Bolt-on opportunities continue to be pursued,
             both in Sao Paulo and the Rio de Janeiro regions. Chile is delivering very solid
             growth, benefitting from its foodservice focus and expanded national
             platform.
         -   Middle East is showing pleasing results despite the geopolitical challenges,
             lower oil prices and higher taxes in the region. Focused management
             attention on its larger businesses in UAE and Saudi are delivering desired
             results.

2. General

   -     Bidcorp’s global rebranding exercise as ‘Bidfood’ should be substantially
         complete by June. It has brought a lot of energy and passion to the group and
         enabled us to promote our image as ‘value add foodie people’ It has also
         promoted more collaboration between our businesses in terms of marketing
         strategy.
   -   To December 2016, we had invested R496 million on bolt-on acquisitions, in Q3
       we have acquired the following bolt-on’s, costing in aggregate R134 million:
           o In Fresh UK, we acquired 100% of a meat distributor
           o In Australia, we acquired 100% of a distributor in Cairns.
   -   Assuming they both perform as planned, the approximate annualised financial
       impact of these transactions (converting at current forex rates) would be EBITDA
       of R23,4 million.
   -   50% of our Bakery business in South Africa was sold to Puratos NV with effect
       from April, the business will be equity accounted in Bidcorp going forward.
   -   90% of Guzman in Spain was acquired with effect from early April.
   -   Further geographies are also under consideration.
   -   Management remains highly motivated and alert to all acquisition opportunities
       that present themselves both in current markets and in new territories.


The full presentation is being recorded and a playback recording is available on the
group’s website www.bidcorpgroup.com

This management update has not been reviewed or reported on by the Company’s
independent auditors.

May 17 2017
Johannesburg

Sponsor:       The Standard Bank of South Africa Limited

Date: 17/05/2017 02:53:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Dealing in securities by company secretary,20 Apr 2017,"BID 201704200014A
Dealing in securities by company secretary

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or the “company”)


COMPANY SECRETARY DEALINGS IN SECURITIES

In compliance with Rules 3.63 – 3.74 of the Listings Requirements of the JSE Limited, the following
information is disclosed in relation to the dealing in the company’s securities:

        Company secretary:                       AK Biggs

        Date of transaction:                     April 19 2017

        Number of shares:                        4 142

        Exercise price:                          R274.8106

        Total Value:                             R1 138 265.51

        Class of shares:                         Ordinary

        Nature of transaction:                   Exercise of replacement rights and the election to
                                                 receive cash through the sale of shares in terms of
                                                 the rules of the Replacement Rights Scheme
       
        Nature of interest:                      Direct beneficial


Clearance in terms of paragraph 3.66 was obtained from the Chief Financial Officer of Bidcorp.

All the dealings in securities were done on-market.

Date: April 20 2017
Johannesburg

Sponsor:        The Standard Bank of South Africa Limited

Date: 20/04/2017 11:15:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Disclosure Of Significant Holding Of Bidcorp Ordinary Shares,19 Apr 2017,"BID 201704190036A
Disclosure Of Significant Holding Of Bidcorp Ordinary Shares

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the company”)


DISCLOSURE OF SIGNIFICANT HOLDING OF BIDCORP ORDINARY SHARES


In compliance with Section 122(3) (b) of the Companies Act, 2008 (Act 71 of 2008), as amended
(“Companies Act”) and paragraph 3.83(b) of the Listings Requirements of the JSE Limited (“JSE”),
shareholders are advised that Bidcorp has received notification in terms of section 122(1) of the
Companies Act that J P Morgan Chase & Co (“JP Morgan”) has disposed of a beneficial interest in the
securities of the company, such that their entire beneficial interest amounts to 9,62% of the total
number of securities in issue (previously held 11,24% of the total number of securities in issue).

As required in terms of section 122(3) (a) of the Companies Act, Bidcorp has filed the required notice
with the Takeover Regulation Panel (“TRP”).


Date: April 19 2017
Johannesburg

Sponsor: The Standard Bank of South Africa Limited

Date: 19/04/2017 05:20:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Voluntary Announcement: Acquisition of Guzmn Gastronoma and Cuttings,5 Apr 2017,"BID 201704050040A
Voluntary Announcement: Acquisition of Guzmán Gastronomía and Cuttings

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the company”)


Voluntary Announcement: Acquisition of Guzmán Gastronomía and Cuttings


Bidcorp is pleased to announce the acquisition of 90% of Guzmán Gastronomía and Cuttings (“Guzmán”),
a leading national Spanish multi-temperature foodservice company supplying hotels, restaurants,
industrial caterers and other institutions throughout Spain (the “Acquisition”).

Guzmán is currently owned by Miura Private Equity and management. Management have agreed to retain
a 10% interest in Guzmán.

Founded more than 80 years ago, Guzmán specializes in the supply of fresh fruit and vegetables, and also
has an extensive range of gastronomic and value added products including salads, handcrafted bread and
sauces developed in conjunction with top local chefs. Serving more than 4,000 customers with approx.
2,200 deliveries per day, Guzmán has a national presence through its key operating platforms in
Barcelona, Madrid, Sevilla, Bilbao, Alicante, Ibiza and Vitoria-Gasteiz. Guzmán employs over 540 people
and is managed by an experienced leadership team under the guidance of the CEO, Mr. Jordi Franch.
Guzmán’s revenues will be approx. EUR100m for the financial year ending December 31 2017.

The Acquisition is in line with Bidcorp’s strategy to expand its footprint into geographies, which offer solid
growth in the out of home foodservice market. Spain boasts a proud gastronomic heritage and the
Spanish foodservice market continues to demonstrate high growth potential buoyed by improved macro-
economic conditions, with a steady increase in foreign tourism numbers. The acquisition of Guzmán,
together with other opportunities in Spain and greater Iberia, will enable Bidcorp to position itself as one
of the leading foodservice companies in south-west Europe.

This transaction is not a categorized transaction in terms of the JSE Listing Requirements.


Date: April 5 2017

Johannesburg

Sponsor: The Standard Bank of South Africa Limited

Date: 05/04/2017 03:30:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Directors Dealings In Securities,29 Mar 2017,"BID 201703290044A
Directors’ Dealings In Securities

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share code: BID ISIN ZAE 000216537
(“Bidcorp” or “the Company”)


DIRECTORS’ DEALINGS IN SECURITIES


In compliance with Rules 3.63 – 3.74 of the Listing Requirements of the JSE Limited, the following
information is disclosed in relation to the dealing in the Company’s securities:

Executive Director:                      B Joffe

Date of transaction 1:                   March 29 2017
Number of shares sold:                   200 000
Selling price:                           R266.1636
Total Value of transaction:              R53 232 720.00
Class of shares:                         Ordinary shares
Nature of transaction:                   Sale of ordinary shares by director in diversification of
                                         portfolio
Nature of interest:                      Direct beneficial


Date of transaction 2:                   March 29 2017
Number of shares sold:                   309 793
Selling price:                           R265.1645
Total Value of transaction:              R82 146 105.95
Class of shares:                         Ordinary shares
Nature of transaction:                   Sale of ordinary shares by a party managing a discretionary
                                         diversification mandate on behalf of JDL Trust
Nature of interest:                      Indirect beneficial as B Joffe is a trustee of JDL Trust and
                                         discretionary beneficiary


Clearance in terms of paragraph 3.66 was obtained from the Chairman of the Bidcorp Remuneration
Committee.

All the dealings in securities were done on-market.


Date: March 29 2017
Johannesburg

Sponsor: The Standard Bank of South Africa Limited

Date: 29/03/2017 05:40:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Transition arrangements of Brian Joffe from executive chair to non-executive director,27 Mar 2017,"BID 201703270013A
Transition arrangements of Brian Joffe from executive chair to non-executive director

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the company”)

TRANSITION ARRANGEMENTS OF BRIAN JOFFE FROM EXECUTIVE CHAIR TO NON-EXECUTIVE
DIRECTOR OF THE BIDCORP GROUP

Since the unbundling of Bidcorp from The Bidvest Group Limited in May 2016, Brian Joffe (“Brian”)
has performed the transitional role of Executive Chairman of Bidcorp.

The Bidcorp Board and Brian have mutually agreed that as this task has now been achieved, Brian will,
effective June 30 2017, relinquish his position as Executive Chairman. Brian has agreed to continue, if
necessary, in a non-Executive Chairman role after this date, until the appropriate process for the
appointment of an Independent non-Executive Chairman has been completed. As soon as the
appointment of the new Chairman is finalised, Brian will then assume the role of a non-executive
director.

Bernard Berson will continue in his role as Group Chief Executive of Bidcorp.

The Board sincerely thanks Brian for his leadership and vision in the creation of Bidcorp in its new
identity and is delighted that Brian will continue his strong association with the Bidcorp Group in the
future.

Brian has informed the Board that he will be launching a new listed JSE investment vehicle which will
not focus on activities competitive with the current Bidcorp’s foodservice business.

The Board wishes him well in this new venture.

Date: March 27 2017
Johannesburg

Sponsor:        The Standard Bank of South Africa Limited

Date: 27/03/2017 10:30:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Disclosure of Significant Holding of Bidcorp Ordinary Shares,6 Mar 2017,"BID 201703060022A
Disclosure of Significant Holding of Bidcorp Ordinary Shares

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the company”)


DISCLOSURE OF SIGNIFICANT HOLDING OF BIDCORP ORDINARY SHARES


In compliance with Section 122(3) (b) of the Companies Act, 2008 (Act 71 of 2008), as amended
(“Companies Act”) and paragraph 3.83(b) of the Listings Requirements of the JSE Limited (“JSE”),
shareholders are advised that Bidcorp has received notification in terms of section 122(1) of the
Companies Act that J P Morgan Chase & Co (“JP Morgan”) has acquired a beneficial interest in the
securities of the company, such that their entire beneficial interest amounts to 11,24% of the total
number of securities in issue.

As required in terms of section 122(3) (a) of the Companies Act, Bidcorp has filed the required notice
with the Takeover Regulation Panel (“TRP”).


Date: March 6 2017
Johannesburg

Sponsor:        The Standard Bank of South Africa Limited

Date: 06/03/2017 11:15:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Disclosure of significant holding of Bidcorp ordinary shares,28 Feb 2017,"BID 201702280074A
Disclosure of significant holding of Bidcorp ordinary shares

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the company”)


DISCLOSURE OF SIGNIFICANT HOLDING OF BIDCORP ORDINARY SHARES


In compliance with Section 122(3) (b) of the Companies Act, 2008 (Act 71 of 2008), as amended
(“Companies Act”) and paragraph 3.83(b) of the Listings Requirements of the JSE Limited (“JSE”),
shareholders are advised that Bidcorp has received notification in terms of section 122(1) of the
Companies Act that J P Morgan Chase & Co (“JP Morgan”) has disposed of a beneficial interest in the
securities of the company, such that their entire beneficial interest amounts to 9,88% of the total
number of securities in issue (previously held 10,38% of the total number of securities in issue).

As required in terms of section 122(3) (a) of the Companies Act, Bidcorp has filed the required notice
with the Takeover Regulation Panel (“TRP”).


Date: February 28 2017
Johannesburg

Sponsor:        The Standard Bank of South Africa Limited

Date: 28/02/2017 05:35:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
DIVIDEND WITHHOLDING TAX RATE CHANGE,23 Feb 2017,"BID 201702230076A
DIVIDEND WITHHOLDING TAX RATE CHANGE

Bid Corporation Limited
(Incorporated in the Republic of South Africa)
Registration number: 1995/008615/06
Share Code: BID
ISIN ZAE 000216537
(“Bidcorp” or “the company”)


DIVIDEND WITHHOLDING TAX RATE CHANGE


Shareholders are advised that following the announcement by the South African Minister of Finance
yesterday, February 22 2017, the dividend withholding tax rate is 20,0%, effective February 22 2017.
Further to the announcement released on the Stock Exchange News Service of the JSE Limited this
morning relating to the unaudited results of Bidcorp for the half-year ended December 31 2016,
shareholders are requested to refer to the updated dividend declaration paragraph included below:

Dividend declaration

In line with the Group dividend policy, the directors have declared an interim cash dividend of 250,0
cents (200,0 cents net of dividend withholding tax, where applicable) per ordinary share for the six
months ended December 31 2016 to those members registered on the record date, being Friday,
March 24 2017.

The dividend has been declared from income reserves. A dividend withholding tax of 20% (effective
February 22 2017) will be applicable to all shareholders who are not exempt.

 Share code:                                       BID
 ISIN:                                             ZAE000216537
 Company registration number:                      1995/008615/06
 Company tax reference number:                     9040946841
 Gross cash dividend amount per share:             250,0 cents
 Net dividend amount per share:                    200,0 cents
 Issued shares at declaration date (’000):         335 404
 Declaration date                                  Thursday, February 23 2017
 Last day to trade cum dividend                    Monday, March 20 2017
 First day to trade ex dividend:                   Wednesday, March 22 2017
 Record date:                                      Friday, March 24 2017
 Payment date:                                     Monday, March 27 2017


Share certificates may not be dematerialised or rematerialised between Wednesday, March 22 2017
and Friday, March 24 2017, both days inclusive.

For and on behalf of the board

AK Biggs

Company secretary


Date: February 23 2017
Johannesburg
Sponsor:   The Standard Bank of South Africa Limited

Date: 23/02/2017 05:30:00 Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
