"Debtors Collection Period",96.76,54.76,40.97,60.29,47.91,51.85,72.34,86.24,60.76,57.8,53.2,49.32,43.2,33.94,40.92,42.83,33.78,28.83,33.44,43.08,37.46,36.98,
"Operating Return on Investment",4.21,5.87,7.88,5.56,5.86,6.51,6.89,7.47,10.91,11.44,8.83,8.26,8.32,8.93,8.62,9.93,9.06,11.36,12.98,12.14,9.11,9.76,
"Operating Income : Turnover",53.56,59.78,69.44,60.09,66.19,65.06,64.13,60.18,62.9,66.64,61.2,65.08,59.39,64.21,60.33,61.36,57.18,65.85,69.74,71.14,62.88,61.58,
"Admin & Collection Fees : Turnover",0.46,0.32,0.31,0.33,0.34,0.35,0.36,0.4,0.37,0.33,0.35,0.35,0.38,0.36,0.37,0.39,0.4,0.34,0.33,0.35,0.34,0.36,
"Return on Stockholder Funds",,6.33,7.41,7.98,6.87,8.36,7.54,8.34,7,7.59,6.79,7.57,7.68,9.36,8.94,9.61,9.03,10.46,9.99,11.73,9.41,10.95,
"NAV%Price",353.28,259.04,96.53,101.3,100.5,91.86,96.97,97.04,98.98,108.35,96.31,89.14,92.44,89.54,91.56,72.13,70.2,78.13,75.77,70.5,76.73,82.47,
"Price : Earnings",7.88,6.06,13.57,16.25,11.69,13.33,15.77,12.74,10.15,10.12,9.56,10.3,11.48,10.22,11.06,13.94,13.95,11.35,10.81,11.44,11.93,11.08,
"Profitability %",3.91,6.26,6.56,5.81,5.48,7.02,7.11,7.33,7.27,9.03,8.14,7.71,2.25,2.72,2.91,2.19,3.4,3.22,4.69,3.02,2.94,2.9,
"Solvency %",192.27,194.86,224.67,247.89,242.56,312.04,311.2,404.36,381.7,312.91,333.48,347.28,137.85,136.28,141.02,139.73,137.74,145.02,136.16,130.02,135.42,133.44,
"Int Bearing Debt : Total Assets",0.44,0.46,0.41,0.37,0.38,0.3,0.28,0.22,0.24,0.29,0.28,0.27,0.67,0.68,0.62,0.66,0.61,0.56,0.58,0.61,0.59,0.6,
"Liquidity %",6.2,11.76,12.49,12.6,13.08,17.84,16.5,25.5,27.45,21.86,24.16,22.22,10.51,11.31,11.61,10.92,13,13.69,11.61,12.02,11.35,10.73,
"EV/Ebitda (Pd)",,,,,29.06,,,,,,,,,,,,,,,,,,
"Cash Flow : Attributable Profit",2.69,1.26,2.46,1.35,3.15,0.99,1.86,1.2,3.17,1.07,2.57,1.14,-42.85,21.2,31.16,2.32,-42.7,-3.57,223.65,-8.4,-5.96,-7.75,
"Loan to value ratio",46.46,47.02,39.9,36.46,38.1,25.67,26.43,,,,,,,,,,,,,,,,
"PEG Ratio",-0.95,-0.73,-3.03,-3.63,2.56,2.92,5.09,4.11,1.51,1.5,0.81,0.87,1.08,0.96,1.32,1.66,1.38,1.12,0.99,1.05,1.45,1.35,

