"Dividend Cover",1.77,1.16,1.9,1.5,2.06,1.5,1.64,1.5,2.63,1.5,2.74,1.5,2.78,1.5,2.71,1.33,2.56,1.1,1.78,1.32,2.02,1.32,
"Dividend Cover (HEPS)",2.34,1.35,2.13,1.3,1.99,1.3,1.66,1.33,2.76,1.11,2.75,1.5,2.75,1.5,2.76,1.33,2.43,1.23,2.43,1.33,2.44,1.33,
"Debtors Collection Period",15.5,17.04,17.17,18.2,17.42,15.98,16.04,15.72,15.91,16.13,16.48,15.81,15.24,16.32,14.41,14.54,13.95,13.99,13.1,12.4,12.56,14.75,
"Stock Turn",10.09,10.99,11.66,12.55,11.88,10.99,11.22,11.09,10.87,12.19,11,11.82,12.72,13.09,12.5,12.2,11.71,13.6,13.81,13.31,14.07,12.1,
"Price : Earnings",17.33,18.92,23.93,23,26.53,30.26,31.56,29.68,40.58,33.86,51.91,29.8,37.25,32.59,32.95,40.22,31.3,26.79,24.59,24.53,19.75,17.44,
"Sales Per Share (Base Currency)",18521.04,18750.25,18165.41,18157.51,17371.6,16998.22,16194.6,15883.52,15606.47,15128.24,14563,14171.4,13478.78,13193.72,12658.98,12396.43,11841.04,11589.97,11249.9,10759.93,10611.83,10292.27,
"Price/Sales Per Share",0.23,0.29,0.32,0.38,0.41,0.44,0.41,0.44,0.47,0.37,0.43,0.37,0.42,0.34,0.3,0.36,0.38,0.37,0.34,0.43,0.42,0.39,
"Price/Net Asset Value",5.39,7.12,8.85,8.79,11.11,10.06,8.45,9.98,8.9,8.4,8.32,6.82,9.21,6.64,7.05,7.64,8.64,7.77,8.79,9.23,9.92,7.88,
"Price/Cash Flow",10.81,7.77,23.24,14.34,37.25,20.52,58.66,41.6,89.2,11.15,42.57,14.91,41.84,10.2,20.6,-263.2,141.93,16.66,30.56,1282.87,229.35,20.17,
"NAV%Price",18.56,14.05,11.3,11.38,9,9.94,11.83,10.02,11.24,11.91,12.02,14.66,10.86,15.06,14.18,13.09,11.57,12.72,11.38,10.83,10.09,12.69,
"Liquidity%",22.43,11.51,16.12,8.18,13.09,6.39,14.62,3.35,11.83,11.4,22.6,14.93,23.23,18.81,32.72,-0.77,5.83,13.05,23.63,0.19,4.14,10.63,
"Cash Flow:Attributable Profit",37.5,2.56,12.72,1.68,10.36,1.36,8.12,0.65,4.02,2.26,8.87,2.03,10.17,3.07,18.15,-0.15,3.33,1.61,9.25,0.02,0.87,0.88,
"Cash/Equity (%)",190.69,64.69,86,49.53,48.87,38.4,30.31,34.38,31.1,35.89,,,,,,,,,,,,,
"PEG Ratio",1.46,1.62,1.33,1.28,1.44,1.64,2.78,2.61,2130.05,1777.49,-22.14,-12.71,-4.59,-4.01,-3.17,-3.87,-23.36,-19.78,4.66,4.64,1.6,1.41,

