"Price/Sales Per Share",0.29,0.29,0.34,0.34,0.33,0.39,0.31,0.35,0.38,0.41,0.44,0.45,0.4,0.41,0.44,0.41,0.51,0.46,0.43,0.43,0.46,0.36,
"Price/Net Asset Value",4.62,5.04,4.92,5.24,4.99,6.09,4.9,5.8,6.12,9.94,9.62,10.36,7.17,6.47,6.58,6.81,7.76,7.77,6.64,7.16,7.26,6.37,
"Price/Cash Flow",9.5,2554.46,-121.1,-136.83,17.95,-67.24,22.8,-67.74,23.93,-73.1,25.25,-88.6,45.21,-53.71,-47.26,-116.56,19.13,-109.12,22.44,-73.14,66.56,-358.17,
"NAV%Price",21.63,19.82,20.31,19.09,20.05,16.43,20.39,17.25,16.34,10.06,10.39,9.65,13.94,15.45,15.2,14.68,12.89,12.86,15.06,13.96,13.77,15.7,
"Liquidity%",8.57,0.12,-1.14,-4.4,8.18,-10.62,6.3,-9.91,6.88,-10.99,7.93,-10.61,3.41,-22.17,-6.7,-9.93,16.34,-11.79,12.69,-15.48,4.47,-2.81,
"Cash Flow:Attributable Profit",1.63,0.06,-0.14,-1.01,0.94,-2.39,0.73,-2.24,0.8,-2.09,0.76,-1.94,0.36,-2.44,-0.37,-1.13,1.08,-1.38,0.76,-1.84,0.26,-0.3,
"Cash/Equity (%)",24.51,13.79,19.9,16.6,22.6,17.85,26.53,,36.25,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,,,26.6,12.83,,,,,,,,,,,,,,,,,,
"PEG Ratio",2.43,2.21,2.08,2.8,2.63,2.09,1.84,1.32,1.45,2.48,2.37,1.51,1.11,1.41,1.47,1.14,1.35,1.03,0.9,0.8,0.79,0.86,

