"Current Ratio",1.16,1.25,1.14,1.15,1.2,1.23,1.23,1.22,1.3,1.15,1.11,1.16,1.12,1.19,1.25,1.18,1.12,1.14,1.1,1.15,1.13,
"Dividend Cover",-0.48,1.69,1.87,2.34,2.05,2.2,2.91,2.59,0.97,1.91,1.99,2.03,1.8,2.27,2.12,2.24,2.04,1.97,2.31,2.41,2.46,
"Dividend Cover (HEPS)",1.96,2,2.28,2.23,2.22,2.25,2.26,2.25,1.48,1.01,1.13,2.08,2.14,2.23,2.17,2.24,2.1,2.06,2.41,2.4,2.48,
"Debtors Collection Period",59.72,53.7,56.26,50.6,57.07,51.96,52.11,36.76,48.66,103.89,91.37,37.91,38.76,39.88,37.89,36.49,37,35.88,35.62,33.5,35.04,
"Stock Turn",4.8,4.94,5.44,5.36,5.63,5.6,5.25,,5.19,,,,,,9.32,9.91,9.22,9.42,9.57,10.03,9.7,
"Price : Earnings",25.68,15.75,13.86,16.08,16,18.61,14.22,16.85,13.16,14.58,8.4,17.09,16.3,15.99,15.7,14.79,12.35,11.38,13,14.06,11.39,
"Sales Per Share (Base Currency)",22561.36,25781.75,22552.85,23751.52,22925.04,23787.39,21288.95,28356.44,20676.87,28131.37,27152.98,65159.61,58323.57,57146.43,49077.36,48283.14,43030.39,43523.84,37180.97,36640.35,34908.02,
"Price/Sales Per Share",0.63,0.79,0.84,0.87,0.86,0.92,0.74,0.64,0.67,0.33,0.32,0.47,0.48,0.47,0.5,0.45,0.42,0.36,0.4,0.43,0.35,
"Price/Net Asset Value",2.08,2.66,2.5,2.77,2.77,3.21,2.43,3.08,2.5,0.72,0.78,2.88,2.84,2.87,2.91,2.85,2.62,2.38,4.37,4.46,3.75,
"Price/Cash Flow",11.33,309.04,24.83,-128.06,12.32,128.72,18.75,-1443.07,14.65,-116.95,4.42,138.66,16.78,1212.33,28.81,-219.36,12.4,266.28,10.41,129.59,8.01,
"NAV%Price",47.99,37.65,39.98,36.06,36.11,31.12,41.09,32.49,40.01,138.53,128.02,34.74,35.27,34.84,34.34,35.04,38.1,42.02,22.88,22.43,26.69,
"Liquidity%",6.63,2.05,7.16,-6.73,16.15,6.96,9.94,-0.62,12.44,-1.78,12.34,5.68,11.2,0.6,6.81,-3.49,13.75,2.29,15.2,6.1,18.71,
"Cash Flow:Attributable Profit",1.58,0.47,0.53,-1.03,1.41,1.21,0.59,-0.09,1.4,-0.76,2.04,1.03,1.17,0.1,0.56,0.99,1.03,0.33,1.26,0.9,-30.86,
"Cash/Equity (%)",39.08,24.3,25.53,19.98,24.69,19.55,22.27,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",14.28,,9.91,23.74,,,,,,,,,,,,,,,,,,
"PEG Ratio",-4.3,-7.16,-6.3,-7.42,-7.38,-5.77,-4.41,13.75,10.74,6.15,3.55,1.26,1.21,1.84,1.8,1.55,1.29,1.39,1.59,1.27,1.03,

