sens_title,Date,text 
Dealing In Securities By An Associate Of A Director,1 Jun 2020,"CAPITEC BANK HOLDINGS LIMITED
Incorporated in the Republic of South Africa
(Registration number: 1999/025903/06)
Registered bank controlling company
Share Code:    CPI
ISIN Number: ZAE000035861

DEALING IN SECURITIES BY AN ASSOCIATE OF A DIRECTOR

In compliance with paragraphs 3.63 to 3.74 of the JSE Limited Listings
Requirements, the following information relating to the dealing in
securities by an associate of a director is disclosed.

Shareholders are referred to the announcement released on the Stock
Exchange News Service on 14 August 2017, with regards to the hedging
transaction entered into over a portion of Peter D Wimsey & Associates
(Pty) Ltd’s (“Wimsey”) shareholding in Capitec Bank Holdings Limited.

Shareholders are now advised that Wimsey has further extended and amended
the existing hedging transaction, originally entered into on 11 August
2017, as stated below.

         NAME OF DIRECTOR                         CA Otto

                                                  Capitec Bank Holdings
         COMPANY OF WHICH HE IS A DIRECTOR
                                                  Limited

         STATUS: EXECUTIVE/NON-EXECUTIVE          Non-executive Director

         NAME OF ASSOCIATE                        Wimsey

         RELATIONSHIP OF DIRECTOR TO ASSOCIATE    Director of associate

         NATURE OF TRANSACTION                    Collar

         CLASS AND TYPE OF SECURITIES             Ordinary shares

    1.   NUMBER OF SECURITIES TRANSACTED          66 667

         DATE OF TRANSACTION                      27 May 2020

         PUT STRIKE PRICE                         R905.00

         CALL STRIKE PRICE                        R1 131.25

         OPTION STYLE                             European Cash Settled

         EXPIRY DATE                              25 November 2022

         TRADE                                    Off Market

         NATURE AND EXTENT OF THE DIRECTOR’S      Indirect, non-
         INTEREST IN THE TRANSACTION              beneficial

    2.   NUMBER OF SECURITIES TRANSACTED          66 667

         DATE OF TRANSACTION                      27 May 2020

         PUT STRIKE PRICE                         R905.00

         CALL STRIKE PRICE                        R1 131.25

         OPTION STYLE                             European Cash Settled

         EXPIRY DATE                              26 May 2023

         TRADE                                    Off Market

         NATURE AND EXTENT OF THE DIRECTOR’S      Indirect, non-
         INTEREST IN THE TRANSACTION              beneficial

    3.   NUMBER OF SECURITIES TRANSACTED          66 666

         DATE OF TRANSACTION                      27 May 2020

         PUT STRIKE PRICE                         R905.00

         CALL STRIKE PRICE                        R1 131.25

         OPTION STYLE                             European Cash Settled

         EXPIRY DATE                              25 November 2023

         TRADE                                    Off Market

         NATURE AND EXTENT OF THE DIRECTOR’S      Indirect, non-
         INTEREST IN THE TRANSACTION              beneficial

Wimsey entered into a financing agreement with a financial institution
which consists of a loan agreement securitised by a simultaneous collar
hedge and equity lending transaction. The maximum financial obligation
amounts to R181,000,000 and the 200,000 shares that are the subject of the
collar serve as security against the loan. It is Wimsey's intention to
cash settle the transaction at maturity as opposed to selling any shares.

Stellenbosch
1 June 2020

Sponsor
PSG Capital

Date: 01-06-2020 05:05:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Dealing In Securities By An Associate Of A Director,1 Jun 2020,"CAPITEC BANK HOLDINGS LIMITED
Incorporated in the Republic of South Africa
Registered bank controlling company
(Registration number: 1999/025903/06)
Share Code:    CPI
ISIN Number: ZAE000035861

DEALING IN SECURITIES BY AN ASSOCIATE OF A DIRECTOR

In compliance with paragraphs 3.63 to 3.74 of the JSE Limited Listings
Requirements, the following information, relating to the dealing in
securities by an associate of a director is disclosed:

Shareholders are referred to the announcement released on the Stock
Exchange News Service (“SENS”) on 11 July 2017, with regards to the
hedging transaction entered into by Limietberg Sekuriteit (Pty) Ltd
(“Limietberg”) over a portion (referencing 1,250,000 shares) of
Limietberg’s shareholding in Capitec Bank Holdings Limited (the “2017
Hedging Transaction”) and the announcement released on SENS on 24 February
2020, relating to the partial unwind of a portion (“394,737 shares”) of
the 2017 Hedging Transaction.

Shareholders are now advised that, in anticipation of the upcoming expiry
of the remaining 2017 Hedging Transaction (the “Current Hedge”) and the
settlement of any financing relating thereto, Limietberg has concluded a
new hedging and financing transaction (the ""New Hedge"") over 1,250,000
shares on the basis set out below:

 NAME OF DIRECTOR                    M S du P le Roux
 NAME OF ASSOCIATE                   Limietberg Sekuriteit (Pty) Ltd
 DIRECTOR’S RELATIONSHIP WITH        Mr Le Roux is a director of
 ASSOCIATE                           Limietberg Sekuriteit (Pty) Ltd
 COMPANY OF WHICH HE IS A DIRECTOR   Capitec Bank Holdings Limited
 STATUS: EXECUTIVE/NON-EXECUTIVE     Non-Executive Director
 TYPE OF SECURITIES                  Shares
 CLASS OF SECURITIES                 Ordinary
 EFFECTIVE DATE OF TRANSACTION       28 May 2020
 NUMBER OF SECURITIES TRANSACTED     1,250,000
 DEEMED VALUE OF SECURITIES          R1,087,555,875
 TRANSACTED
 NATURE OF TRANSACTION               Collar (Long Put and Short Call)
 REFERENCE PRICE                     R870.0447
 PUT STRIKE PRICE                    R826.5425
 CALL STRIKE PRICE                   R1,218.0626
 OPTION STYLE                        European
 EXPIRY DATE                         3 years on average
 MAXIMUM FINANCIAL OBLIGATION        R1,033,178,125
 NUMBER OF SHARES PROVIDED AS        1,250,000
 SECURITY/COLLATERAL
 TRADE                               Off Market
 NATURE AND EXTENT OF THE            Indirect, non-beneficial
 DIRECTOR’S INTEREST IN THE
 TRANSACTIONS

The hedging counterparty shall provide Limietberg with loan financing for
the duration of the New Hedge. The maximum financial obligation under that
financing arrangement, including all interest thereon, will never exceed
the total number of shares hedged multiplied by the put strike price.
Limietberg will therefore always be in the position to fully cover the
liability under the financing arrangement with the shares hedged.

The default legal position on the Current Hedge is cash settlement (i.e.
not physical settlement) and Limiteberg is thereby not required to sell
any shares irrespective of whether the share price might be (a) below the
put strike price or (b) above the call strike price, at expiry. The
Current Hedge (855,263 shares) has already, as at the date of this
announcement, begun the process of unwinding naturally and Limietberg’s
intention remains to cash settle any rights or obligations that arise on
the expiry thereof. The proceeds of the financing arrangement under the
New Hedge will be used to cash settle the obligations of the financing
arrangement under the Current Hedge. As such, all the underlying shares
will continue to be retained by Limietberg.

1 June 2020
Stellenbosch

Sponsor
PSG Capital

Date: 01-06-2020 02:50:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Results Of The Annual General Meeting,1 Jun 2020,"CAPITEC BANK HOLDINGS LIMITED
Incorporated in the Republic of South Africa
Registration number: 1999/025903/06
Registered bank controlling company
JSE share code: CPI ISIN: ZAE000035861
JSE preference share code: CPI- ISIN: ZAE000083838
“Capitec” or “the Company”

RESULTS OF THE ANNUAL GENERAL MEETING

Shareholders are hereby advised that at the annual general meeting of
the Company held entirely by electronic means at 2.30 pm on Friday,
29 May 2020 (“AGM”), all of the resolutions were passed by the
requisite majority of the Company’s shareholders.

Details of the results of the voting at the AGM are as follows:

                              Votes
                 Votes for    against
                 resolution   resolution
                 as a         as a                      Number of    Number of
                 percentage   percentage                shares       shares
                 of total     of total                  voted at     abstained
                 number of    number of    Number of    AGM as a     as a
Resolutions      shares       shares       shares       percentage   percentage
proposed at      voted at     voted at     voted at     of shares    of shares
the AGM          AGM          AGM          AGM          in issue     in issue

Ordinary         98.40%       1.60%        96,820,809   83.74%       0.31%
resolution
number 1:
Re-election of
Mr MS du P le
Roux as a non-
executive
Director

Ordinary         99.54%       0.46%        97,106,497   83.98%       0.06%
resolution
number 2:
Re-election of
Mr K Makwane
as an
independent
non-executive
Director

Ordinary         86.64%       13.36%       96,821,391   83.74%       0.30%
resolution
number 3:
Re-election of
Mr CA Otto as
a non-
executive
Director

Ordinary         95.43%        4.57%       95,998,358   83.02%       1.02%
resolution
number 4:
Election of Ms
SL Botha as an
independent
non-executive
Director

Ordinary         99.92%        0.08%       97,098,375   83.98%       0.07%
resolution
number 5:
Election of Ms
TE Mashilwane
as an
independent
non-executive
Director

Ordinary         90.10%       9.90%        97,096,323   83.97%       0.07%
resolution
number 6:
Re-appointment
of
Pricewaterhous
eCoopers Inc.
as auditor

Ordinary         99.23%       0.77%        97,092,385   83.97%       0.08%
resolution
number 7:
Appointment of
Deloitte &
Touche as
joint auditor,
subject to the
approval of
the Prudential
Authority

Ordinary         98.41%       1.59%        97,035,465   83.92%       0.12%
resolution
number 8:
Approval to
issue (i) the
relevant Loss
Absorbent
Capital
Securities and
(ii) Ordinary
Shares upon
the occurrence
of a Trigger
Event in
respect of the
relevant Loss
Absorbent
Capital
Securities

Ordinary         97.87%       2.13%       97,054,684   83.94%        0.11%
resolution
number 9:
General
authority to
issue Ordinary
Shares for
cash

Ordinary         89.84%      10.16%       97,025,600   83.91%        0.13%
resolution
number 10:
Non-binding
endorsement of
remuneration
policy

Ordinary         90.07%       9.93%       96,945,601   83.84%        0.13%
resolution
number 11:
Non-binding
endorsement of
implementation
report on the
remuneration
policy

Special          99.52%       0.48%       96,646,655   83.58%        0.25%
resolution
number 1:
Approval of
the Directors’
remuneration
for the
financial year
ending on 28
February 2021


Special          98.27%       1.73%       96,971,645   83.87%        0.11%
resolution
number 2:
General
approval for
the Company
and any
subsidiary
company to
purchase
Ordinary
Shares issued
by the Company

Special          99.89%       0.11%       97,016,276   83.90%       0.07%
resolution
number 3:
Authority for
the Board to
authorise the
Company to
provide
financial
assistance to
related
companies and
corporations

Special          99.58%       0.42%       97,016,661   83.90%       0.07%
resolution
number 4:
Authority for
the Board to
authorise the
Company to
provide
financial
assistance for
the
acquisition of
Ordinary
Shares in
respect of a
Restricted
Share Plan for
senior
managers

Note:
Total number of shares in issue as at the date of the AGM was 115 626 991.

Stellenbosch
1 June 2020

Sponsor
PSG Capital

Date: 01-06-2020 02:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Trading Statement,29 May 2020,"Trading Statement: 
Trading Statement

CAPITEC BANK HOLDINGS LIMITED
Incorporated in the Republic of South Africa
Registration number 1999/025903/06
Ordinary Share Code: CPI ISIN Number: ZAE000035861
Preference Share Code: CPIP ISIN Number: ZAE000083838
(“Capitec” or “the Company”)

TRADING STATEMENT

The COVID-19 pandemic is impacting businesses in South Africa across
the board and generally causing increased distress in the South African
economy. We do not as yet fully understand the ultimate economic
outcome of the pandemic. The national lockdown affected Capitec from
the end of its first month of the 2021 financial year and the impact
continues. The relaxation of the lockdown restrictions enabling
broadened business activity from 1 June 2020 is imperative to
facilitate economic recovery in South Africa.

Over the period of the national lockdown, Capitec transaction volumes
(branch transactions, cash withdrawals and point-of-sale transactions)
number of funeral policies sold and credit sales were lower. Many
clients applied for a payment holiday. It is still early days to
determine the extent, but doubtful debt is expected to increase.

All reasonable measures are being taken to contain expenses.

Capitec’s liquidity and capital positions continue to be very strong.
Capitec’s deposit base increased further and we believe this is due to
clients’ normal spending habits being curtailed due to the national
lockdown.

It is not possible at this stage to provide specific guidance to
shareholders on the results for the 6 months ending on 31 August 2020
(“the interim reporting period”). The potential remedial effect of the
relaxation of the economic restrictions from 1 June 2020, on Capitec’s
interim results, will only become apparent over the second half of the
interim reporting period. Due to the impact of the national lockdown
over the first half of the interim reporting period, however, there is
a reasonable degree of certainty that Capitec’s headline earnings per
share and earnings per share will decline by more than 20% or more than
509 cents and 510 cents respectively, compared to the headline earnings
per share of 2545 cents and earnings per share of 2549 cents for the
six months ended 31 August 2019.

We will provide a more specific guidance range when there is reasonable
certainty of the range of headline earnings and earnings.

The financial information on which this trading statement is based has
not been reviewed and reported on by Capitec’s auditors. The financial
results for the half year ending on 31 August 2020 are expected to be
published on or about 30 September 2020.

By order of the Board
Stellenbosch
29 May 2020

Sponsor
PSG Capital

Date: 29-05-2020 02:28:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
PSG Unbundling Of Interest In Capitec,28 May 2020,"PSG Unbundling Of Interest In Capitec: 
PSG Unbundling Of Interest In Capitec

Capitec Bank Holdings Limited
Incorporated in the Republic of South Africa
Registration number 1999/025903/06
Registered bank controlling company
Ordinary Share Code: CPI ISIN Number: ZAE000035861
Preference Share Code: CPIP ISIN Number: ZAE000083838
(""Capitec"" or “the company”)

Capitec Bank Limited
Incorporated in the Republic of South Africa
Registration number 1980/003695/06
Registered bank
Company code: BICAP
Stock Code: CBL24
ISIN Code: ZAG000130881
Stock Code: CBL26
ISIN Code: ZAG000136128
Stock Code: CBL28
ISIN Code: ZAG000151333
Stock Code: CBL29
ISIN Code: ZAG000158874
(“Capitec Bank”)

PSG UNBUNDLING OF INTEREST IN CAPITEC

Shareholders are referred to the cautionary announcement
published by PSG Group Limited (“PSG Group”) on
29 April 2020 of their potential unbundling of some or all
of its shareholding in Capitec (“the unbundling”).

Capitec shareholders are referred to a further PSG Group
announcement published on the JSE Stock Exchange News
Service (“SENS”) at 5.30 pm on 27 May 2020, containing the
terms of the proposed unbundling of Capitec to PSG Group
shareholders and withdrawal of their cautionary
announcement.

28 May 2020
Stellenbosch

Sponsor: PSG Capital

Date: 28-05-2020 07:05:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Interest Rate Reset Announcement – CBL28 Notes,21 May 2020,"Interest Rate Reset Announcement – CBL28 Notes: 
Interest Rate Reset Announcement – CBL28 Notes

CAPITEC BANK LIMITED
Incorporated in the Republic of South Africa
(Registration No. 1980/003695/06)
Company Code: BICAP
Stock Code: CBL28
ISIN Code: ZAG000151333

INTEREST RATE RESET ANNOUNCEMENT – CBL28 NOTES

CBL28          5.78% p.a. (3 month ZAR-Jibar of 4.25% plus 1.53%)
               for the period 21 May 2020 to 20 August 2020,
               payable on 21 August 2020 (Following*)
               Next reset: 21 August 2020

JIBAR rate as at 21 May 2020: 3 Month 4.25%

*When the interest payment date falls on a non-business day, the
interest will be paid on the first business day following the
weekend or public holiday.

21 May 2020
Stellenbosch

Debt Sponsor
PSG Capital

Date: 21-05-2020 10:30:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Capitec Annual General Meeting,20 May 2020,"Electronic Participation - Capitec Annual General Meeting: 
Electronic Participation - Capitec Annual General Meeting

Capitec Bank Holdings Limited
Registration number 1999/025903/06
Registered bank controlling company
Incorporated in the Republic of South Africa
JSE ordinary share code: CPI ISIN code: ZAE000035861
JSE preference share code: CPIP ISIN code: ZAE000083838
(""Capitec"" or ""the company"")

ELECTRONIC PARTICIPATION - CAPITEC ANNUAL GENERAL MEETING (“AGM”)

Shareholders are hereby advised that the AGM to be held on
Friday, 29 May 2020, at 14:30 will be held by electronic
participation only. Accordingly, shareholders will be able to
participate in and vote on the proposed resolutions during the
AGM through electronic participation.

Shareholders can access an online registration portal to
register for electronic participation in the AGM (“the online
portal”) by following the link: https://smartagm.co.za/

Alternatively, shareholders can follow the following
directions as set out in the notice of the AGM dated 29 April
2020 to attend the AGM:

1.   All shareholders, whether they hold their shares in
     certificated format or in dematerialised format, or their
     validly appointed proxies, who wish to attend the AGM must
     complete Form C included in the notice of the AGM. The
     notice of the AGM is available on Capitec’s website and can
     be accessed by following the link:
     https://www.capitecbank.co.za/globalassets/pages/investor-
     relations/shareholder-centre/notice_of_2020_AGM

2.   All shareholders must carefully read the instructions on
     page 9 of the notice of the AGM headed “Notes to the notice
     of the annual general meeting” and the instructions on Form
     C included in the said notice. In summary:

2.1  certificated shareholders and dematerialised shareholders
     with “own-name” registration must complete Form C and email
     Form C together with a copy of the share certificate (if
     applicable) and proof of identification to
     proxy@computershare.co.za by no later than 14:30 on
     27 May 2020. Representatives of legal entities should
     follow the same process and provide the required
     documentation in terms of authority and identification; and

2.2  dematerialised shareholders without “own-name” registration
     who wish to attend the AGM electronically must request
     their CSDP or stockbroker to provide them with the
     necessary letter of representation in accordance with the
     relevant custody agreement (“the LOR”). The LOR, together
     with a certified copy of proof of identification, must be
     submitted with the completed Form C by email to
     proxy@computershare.co.za by no later than 14:30 on
     27 May 2020.

Shareholders who have followed the directions above and have
submitted Form C, together with the required documentation, or
have registered via the online portal, will receive, at their
contact email address/cell number provided in Form C/the
online portal, by no later than 8:00 am on Friday,
29 May 2020, the requisite online shareholders’ user guide
from Computershare together with a web-link to participate
electronically and to access the voting platform.

The date on which shareholders must be recorded as such in the
share register to be eligible to vote at the AGM will be
Friday, 22 May 2020 with the last day to trade being Tuesday,
19 May 2020.

20 May 2020
Stellenbosch

Sponsor
PSG Capital

Date: 20-05-2020 10:00:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
CBL28 Notes,18 May 2020,"Interest Payment Notification - CBL28 Notes: 
Interest Payment Notification - CBL28 Notes

CAPITEC BANK LIMITED
Incorporated in the Republic of South Africa
(Registration No. 1980/003695/06)
Company Code: BICAP
Stock Code: CBL28
ISIN Code: ZAG000151333

INTEREST PAYMENT NOTIFICATION - CBL28 NOTES

Bondholders are advised of the following interest payment due
21 May 2020:

Bond code:                         CBL28
ISIN:                              ZAG000151333
Coupon:                            8.072%
Interest period:                   21 February 2020 to 20 May 2020
Interest amount due:               R9,951,780.82
Payment date:                      21 May 2020
Date Convention:                   Following Business Day

18 May 2020
Stellenbosch

Debt Sponsor
PSG Capital

Date: 18-05-2020 11:05:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Dealing In Securities By A Prescribed Officer,12 May 2020,"Dealing In Securities By A Prescribed Officer: 
Dealing In Securities By A Prescribed Officer

CAPITEC BANK HOLDINGS LIMITED
Incorporated in the Republic of South Africa
Registration number: 1999/025903/06
Registered bank controlling company
Share Code : CPI
ISIN Number: ZAE000035861

DEALING IN SECURITIES BY A PRESCRIBED OFFICER

In compliance with paragraphs 3.63 to 3.74 of the JSE Limited Listings
Requirements, the following information relating to the dealing in
securities by a prescribed officer is disclosed:


    NAME OF PRESCRIBED OFFICER             HAJ Lourens

    COMPANY OF WHICH HE IS A PRESCRIBED    Capitec Bank Holdings Limited
    OFFICER
 
    NATURE OF TRANSACTION                  Exercise of options
                                           (off-market transaction)

    TYPE OF SECURITIES                     Options

    CLASS OF SECURITIES                    Ordinary

    DATE OF TRANSACTION                    12 May 2020
 
    NUMBER OF OPTIONS EXERCISED            1 875

    OPTION STRIKE PRICE(RAND)              R209.83

    STRIKE DATE OF OPTIONS                 01 November 2019

    PERIOD OF EXERCISE                     Participants have a six month
                                           period from the strike date
                                           during which options can be
                                           exercised. The participant was
                                           granted an extension to 15 May
                                           2020 to exercise the options.

    NATURE AND EXTENT OF THE PRESCRIBED    Direct, beneficial
    OFFICER’S INTEREST IN THE
    TRANSACTION

Clearance to deal in the securities by the prescribed officer was obtained
in accordance with paragraph 3.66 of the JSE Limited Listings
Requirements.

12 May 2020
Stellenbosch

Sponsor
PSG Capital

Date: 12-05-2020 05:10:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Full Capital Redemption – CBL27 Notes,12 May 2020,"Full Capital Redemption – CBL27 Notes: 
Full Capital Redemption – CBL27 Notes

CAPITEC BANK LIMITED
Incorporated in the Republic of South Africa
(Registration No. 1980/003695/06)
Company Code: BICAP
Stock Code: CBL27
ISIN Code: ZAG000143884

FULL CAPITAL REDEMPTION – CBL27 NOTES

Investors are advised, in accordance with the Terms and
Conditions of Capitec Bank’s R8 000 000 000 Domestic Medium Term
Note Programme dated 21 April 2016, of the full capital
redemption of the CBL27 notes effective 12 May 2020.

                      Capital              Amount Outstanding
                      Redemption Amount    After
                                           Capital Redemption

CBL27                 R500 000 000         R Nil

12 May 2020
Stellenbosch

Debt Sponsor
PSG Capital

Date: 12-05-2020 08:00:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Capitec Bank Limited: Foreign Currency Long-Term Issuer Credit Rating Lowered In Line With Country Rating,8 May 2020,"Capitec Bank Limited: Foreign Currency Long-Term Issuer Credit Rating Lowered In Line With Country Rating: 
Capitec Bank Limited: Foreign Currency Long-Term Issuer Credit Rating Lowered In Line With Country Rating

Capitec Bank Holdings Limited
Registration number 1999/025903/06
Registered bank controlling company
Incorporated in the Republic of South Africa
JSE ordinary share code: CPI ISIN code: ZAE000035861
JSE preference share code: CPIP ISIN code: ZAE000083838
(""Capitec"" or ""the company"")

Capitec Bank Limited
Incorporated in the Republic of South Africa
Registration No. 1980/003695/06
Registered bank
Company code: BICAP
Stock Code: CBL24
ISIN Code: ZAG000130881
Stock Code: CBL26
ISIN Code: ZAG000136128
Stock Code: CBL27
ISIN Code: ZAG000143884
Stock Code: CBL28
ISIN Code: ZAG000151333
Stock Code: CBL29
ISIN Code: ZAG000158874
(“Capitec Bank” or “the bank”)

CAPITEC BANK LIMITED (WHOLLY OWNED SUBSIDIARY OF CAPITEC BANK HOLDINGS
LIMITED): FOREIGN CURRENCY LONG-TERM ISSUER CREDIT RATING LOWERED IN
LINE WITH COUNTRY RATING

On 29 April 2020, S&P Global Ratings (“S&P”) lowered the credit ratings
on South Africa to ‘BB-’ from ‘BB’ based on the impact that Covid-19 is
expected to have on the country’s fiscal and growth prospects.

S&P does not rate financial institutions in South Africa above the
foreign currency long term sovereign ratings. Therefore, on 7 May 2020,
Capitec Bank’s foreign currency long-term issuer credit rating was
lowered to ‘BB-’ from ‘BB’ in line with that of South Africa. The rest
of Capitec Bank’s credit ratings were left unchanged. The ‘B’ short-
term rating was affirmed. The outlook is stable. Furthermore, the
‘zaAA’ long-term and ‘zaA-1+’ short-term national scale ratings were
affirmed.

S&P’s standalone credit assessment of Capitec Bank has been maintained
despite their view of higher system-wide economic risks. This is
underpinned by ‘the banking sector’s long track record of sound asset
quality, muted risk appetite, and solid regulatory capitalization.’

8 May 2020
Stellenbosch

Sponsor
PSG Capital

Date: 08-05-2020 08:00:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Change Of Registered Address,7 May 2020,"Change Of Registered Address: 
Change Of Registered Address

Capitec Bank Holdings Limited
Incorporated in the Republic of South Africa
Registration number 1999/025903/06
Registered bank controlling company
Ordinary Share Code: CPI ISIN Number: ZAE000035861
Preference Share Code: CPIP ISIN Number: ZAE000083838
(""Capitec"")

Capitec Bank Limited
Incorporated in the Republic of South Africa
Registration number 1980/003695/06
Registered bank
Company code: BICAP
Stock Code: CBL24
ISIN Code: ZAG000130881
Stock Code: CBL26
ISIN Code: ZAG000136128
Stock Code: CBL27
ISIN Code: ZAG000143884
Stock Code: CBL28
ISIN Code: ZAG000151333
Stock Code: CBL29
ISIN Code: ZAG000158874
(“Capitec Bank”)

Change of registered address

Shareholders are advised that Capitec and Capitec Bank’s
corporate office has relocated to the following address:

Physical address: 5 Neutron Road, Techno Park, Stellenbosch,
7600

Other contact details have remained unchanged as follows:
- Postal address: PO Box 12451, Die Boord, Stellenbosch,
  7613
- Telephone: (021) 809 5900

A change in the registered address of the Company to the
above physical address has been registered with the
Companies and Intellectual Property Commission.

7 May 2020
Stellenbosch

Sponsor: PSG Capital
Date: 07-05-2020 01:05:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Full Capital Redemption – CBL22 Notes,6 May 2020,"Full Capital Redemption – CBL22 Notes: 
Full Capital Redemption – CBL22 Notes

CAPITEC BANK LIMITED
Incorporated in the Republic of South Africa
(Registration No. 1980/003695/06)
Company Code: BICAP
Stock Code: CBL22
ISIN Code: ZAG000105305

FULL CAPITAL REDEMPTION – CBL22 NOTES

Investors are advised, in accordance with the Terms and
Conditions of Capitec Bank’s R8 000 000 000 Domestic Medium Term
Note Programme dated 25 April 2008, of the full capital
redemption of the CBL22 notes effective 6 May 2020.

                      Capital              Amount Outstanding
                      Redemption Amount    After
                                           Capital Redemption

CBL22                 R450 000 000         R Nil

6 May 2020
Stellenbosch

Debt Sponsor
PSG Capital

Date: 06-05-2020 08:20:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
